Header,Length,phage_score,chromosome_score,plasmid_score,Possible_source
NODE_7237_length_441_cov_1.989637,441,0.082784041762352,0.366915374994278,0.550300657749176,plasmid
NODE_7238_length_441_cov_1.932642,441,0.807957530021667,0.0771888718008995,0.114853642880917,phage
NODE_7239_length_441_cov_1.904145,441,0.123274773359299,0.193511202931404,0.683214008808136,plasmid
NODE_7240_length_441_cov_1.805699,441,0.427308231592178,0.465108782052994,0.107582986354828,chromosome
NODE_7241_length_441_cov_1.619171,441,0.320195198059082,0.192174330353737,0.487630486488342,plasmid
NODE_7242_length_441_cov_1.582902,441,0.237050786614418,0.412136077880859,0.350813150405884,chromosome
NODE_7243_length_441_cov_1.575130,441,0.880098819732666,0.0536006577312946,0.0663005858659744,phage
NODE_7244_length_441_cov_1.461140,441,0.966507792472839,0.00212115445174277,0.0313711240887642,phage
NODE_7245_length_441_cov_1.455959,441,0.00491854920983315,0.793551743030548,0.201529681682587,chromosome
NODE_7246_length_441_cov_1.419689,441,0.346376091241837,0.314142942428589,0.339480966329575,phage
NODE_7247_length_441_cov_1.365285,441,0.00935248751193285,0.923124730587006,0.0675227046012878,chromosome
NODE_7248_length_441_cov_1.347150,441,0.0628264024853706,0.897644281387329,0.0395293198525906,chromosome
NODE_7249_length_441_cov_1.292746,441,0.791192531585693,0.122013553977013,0.086793914437294,phage
NODE_7250_length_441_cov_1.126943,441,0.123005293309689,0.400222808122635,0.476771831512451,plasmid
NODE_7251_length_441_cov_1.108808,441,0.00952403340488672,0.850616633892059,0.139859303832054,chromosome
NODE_7252_length_441_cov_1.064767,441,0.528662443161011,0.193539142608643,0.277798503637314,phage
NODE_7253_length_441_cov_1.051813,441,0.293967396020889,0.34247300028801,0.363559603691101,plasmid
NODE_7254_length_441_cov_1.031088,441,0.44171604514122,0.352685034275055,0.205598965287209,phage
NODE_7255_length_441_cov_1.031088,441,0.105254448950291,0.637380123138428,0.25736540555954,chromosome
NODE_7256_length_441_cov_1.023316,441,0.00179709424264729,0.922910869121552,0.0752920731902122,chromosome
NODE_7257_length_441_cov_1.020725,441,0.040139976888895,0.591521203517914,0.368338823318481,chromosome
NODE_7258_length_441_cov_1.018135,441,0.328267574310303,0.197048455476761,0.474683940410614,plasmid
NODE_7259_length_441_cov_1.002591,441,0.300328195095062,0.445001155138016,0.254670649766922,chromosome
NODE_7260_length_441_cov_1.000000,441,0.0126422429457307,0.793696284294128,0.193661466240883,chromosome
NODE_7261_length_441_cov_1.000000,441,0.925967276096344,0.0628724619746208,0.0111602833494544,phage
NODE_7262_length_441_cov_0.981865,441,0.0639768913388252,0.300537347793579,0.635485708713531,plasmid
NODE_7263_length_441_cov_0.979275,441,0.117639668285847,0.666646838188171,0.215713486075401,chromosome
NODE_7264_length_441_cov_0.968912,441,0.76031756401062,0.058227863162756,0.181454584002495,phage
NODE_7265_length_441_cov_0.968912,441,0.31890070438385,0.277299463748932,0.40379986166954,plasmid
NODE_7266_length_441_cov_0.955959,441,0.343446016311646,0.0258232615888119,0.630730748176575,plasmid
NODE_7267_length_441_cov_0.917098,441,0.0792083963751793,0.245724990963936,0.675066590309143,plasmid
NODE_7268_length_440_cov_88.044156,440,0.790301263332367,0.0384968742728233,0.171201825141907,phage
NODE_7269_length_440_cov_31.309091,440,0.953279376029968,0.0186674036085606,0.028053181245923,phage
NODE_7270_length_440_cov_18.119481,440,0.998843669891357,0.000435110181570053,0.000721172837074846,phage
NODE_7271_length_440_cov_3.059740,440,0.568036079406738,0.0825041532516479,0.349459737539291,phage
NODE_7272_length_440_cov_2.090909,440,0.660193383693695,0.218447685241699,0.121358871459961,phage
NODE_7273_length_440_cov_1.636364,440,0.409435898065567,0.2344820946455,0.356081992387772,phage
NODE_7274_length_440_cov_1.618182,440,0.815235674381256,0.117848165333271,0.0669161006808281,phage
NODE_7275_length_440_cov_1.542857,440,0.427407085895538,0.411549478769302,0.161043420433998,phage
NODE_7276_length_440_cov_1.407792,440,0.985301971435547,0.000969584565609694,0.0137284342199564,phage
NODE_7277_length_440_cov_1.397403,440,0.0409708134829998,0.692080497741699,0.266948729753494,chromosome
NODE_7278_length_440_cov_1.374026,440,0.689666032791138,0.115644827485085,0.194689124822617,phage
NODE_7279_length_440_cov_1.251948,440,0.579834282398224,0.229479566216469,0.190686210989952,phage
NODE_7280_length_440_cov_1.231169,440,0.0551344938576221,0.441284447908401,0.503581047058105,plasmid
NODE_7281_length_440_cov_1.135065,440,0.198750227689743,0.269078552722931,0.532171189785004,plasmid
NODE_7282_length_440_cov_1.106494,440,0.0528997853398323,0.91493159532547,0.0321686007082462,chromosome
NODE_7283_length_440_cov_1.054545,440,0.310553222894669,0.353474974632263,0.335971832275391,chromosome
NODE_7284_length_440_cov_1.044156,440,0.758632600307465,0.046749409288168,0.194618001580238,phage
NODE_7285_length_440_cov_1.044156,440,0.0157854836434126,0.952066898345947,0.032147690653801,chromosome
NODE_7286_length_440_cov_1.015584,440,0.314376801252365,0.0260461699217558,0.659577071666718,plasmid
NODE_7287_length_440_cov_1.000000,440,0.0592714138329029,0.661076366901398,0.279652237892151,chromosome
NODE_7288_length_440_cov_0.997403,440,0.984431445598602,0.00356186693534255,0.0120066124945879,phage
NODE_7289_length_440_cov_0.987013,440,0.768555521965027,0.0476382672786713,0.183806225657463,phage
NODE_7290_length_440_cov_0.987013,440,0.221127241849899,0.442407965660095,0.336464792490005,chromosome
NODE_7291_length_440_cov_0.974026,440,0.0798523426055908,0.199645444750786,0.720502197742462,plasmid
NODE_7292_length_440_cov_0.968831,440,0.153946295380592,0.348350524902344,0.497703194618225,plasmid
NODE_7293_length_440_cov_0.958442,440,0.769362032413483,0.0153203457593918,0.215317621827126,phage
NODE_7294_length_440_cov_0.955844,440,0.131257981061935,0.177811339497566,0.690930664539337,plasmid
NODE_7295_length_440_cov_0.953247,440,0.0138530749827623,0.894226491451263,0.0919204726815224,chromosome
NODE_7296_length_440_cov_0.950649,440,0.0229410901665688,0.149685487151146,0.827373385429382,plasmid
NODE_7297_length_440_cov_0.932468,440,0.00737044028937817,0.598227918148041,0.394401639699936,chromosome
NODE_7298_length_440_cov_0.914286,440,0.328574866056442,0.384963124990463,0.286462038755417,chromosome
NODE_7299_length_440_cov_0.825974,440,0.324994921684265,0.245668083429337,0.429336994886398,plasmid
NODE_7300_length_439_cov_102.072917,439,0.740287005901337,0.01237528398633,0.247337743639946,phage
NODE_7301_length_439_cov_21.833333,439,0.53174090385437,0.29116079211235,0.177098304033279,phage
NODE_7302_length_439_cov_20.039062,439,0.183462619781494,0.108279630541801,0.708257794380188,plasmid
NODE_7303_length_439_cov_14.239583,439,0.0687539502978325,0.296211361885071,0.635034739971161,plasmid
NODE_7304_length_439_cov_3.133603,439,0.739722311496735,0.0361189134418964,0.224158808588982,phage
NODE_7305_length_439_cov_1.854167,439,0.133399456739426,0.334242165088654,0.532358348369598,plasmid
NODE_7306_length_439_cov_1.854167,439,0.659986734390259,0.117320127785206,0.2226931899786,phage
NODE_7307_length_439_cov_1.638021,439,0.083079069852829,0.223682627081871,0.693238317966461,plasmid
NODE_7308_length_439_cov_1.632812,439,0.867383301258087,0.0304516889154911,0.102165080606937,phage
NODE_7309_length_439_cov_1.497396,439,0.389138847589493,0.0637095347046852,0.547151565551758,plasmid
NODE_7310_length_439_cov_1.442708,439,0.0757917314767838,0.346302002668381,0.577906310558319,plasmid
NODE_7311_length_439_cov_1.401042,439,0.444013833999634,0.213641032576561,0.342345058917999,phage
NODE_7312_length_439_cov_1.346354,439,0.528240084648132,0.0608657188713551,0.410894185304642,phage
NODE_7313_length_439_cov_1.104167,439,0.345196574926376,0.440677016973495,0.214126363396645,chromosome
NODE_7314_length_439_cov_1.101562,439,0.947686791419983,0.00404734397307038,0.0482658296823502,phage
NODE_7315_length_439_cov_1.083333,439,0.691010653972626,0.09915841370821,0.209830924868584,phage
NODE_7316_length_439_cov_1.067708,439,0.0253678541630507,0.810202419757843,0.164429694414139,chromosome
NODE_7317_length_439_cov_1.067708,439,0.00320247677154839,0.895639598369598,0.101157911121845,chromosome
NODE_7318_length_439_cov_1.062500,439,0.325654685497284,0.303618848323822,0.370726466178894,plasmid
NODE_7319_length_439_cov_1.028646,439,0.00312663335353136,0.159339755773544,0.83753365278244,plasmid
NODE_7320_length_439_cov_1.026042,439,0.964275896549225,0.00156053062528372,0.0341636203229427,phage
NODE_7321_length_439_cov_1.023438,439,0.938897311687469,0.0193260330706835,0.041776679456234,phage
NODE_7322_length_439_cov_1.020833,439,0.478097230195999,0.372302293777466,0.149600476026535,phage
NODE_7323_length_439_cov_1.020833,439,0.0791879668831825,0.389394253492355,0.531417846679688,plasmid
NODE_7324_length_439_cov_1.005208,439,0.272142231464386,0.0883065834641457,0.639551222324371,plasmid
NODE_7325_length_439_cov_1.002604,439,0.981188952922821,0.00390359410084784,0.0149073861539364,phage
NODE_7326_length_439_cov_0.966146,439,0.118804082274437,0.218604862689972,0.66259104013443,plasmid
NODE_7327_length_439_cov_0.953125,439,0.503767490386963,0.390740126371384,0.105492383241653,phage
NODE_7328_length_439_cov_0.953125,439,0.410539090633392,0.143696188926697,0.445764660835266,plasmid
NODE_7329_length_439_cov_0.953125,439,0.470693528652191,0.319291234016418,0.210015222430229,phage
NODE_7330_length_439_cov_0.937500,439,0.232773825526237,0.176574125885963,0.590652108192444,plasmid
NODE_7331_length_439_cov_0.929688,439,0.975021600723267,0.00767604215070605,0.0173023771494627,phage
NODE_7332_length_439_cov_0.927083,439,0.225844368338585,0.350098073482513,0.42405754327774,plasmid
NODE_7333_length_439_cov_0.916667,439,0.135700166225433,0.533524870872498,0.330774933099747,chromosome
NODE_7334_length_439_cov_0.914062,439,0.00425824010744691,0.122949108481407,0.872792720794678,plasmid
NODE_7335_length_438_cov_73.370757,438,0.440535664558411,0.160816863179207,0.398647516965866,phage
NODE_7336_length_438_cov_10.543081,438,0.555736899375916,0.0501235313713551,0.394139647483826,phage
NODE_7337_length_438_cov_2.879896,438,0.059022568166256,0.589868485927582,0.351108968257904,chromosome
NODE_7338_length_438_cov_2.754569,438,0.528673052787781,0.180184677243233,0.291142225265503,phage
NODE_7339_length_438_cov_1.950392,438,0.933251440525055,0.0066620628349483,0.0600864440202713,phage
NODE_7340_length_438_cov_1.845953,438,0.20443107187748,0.333638489246368,0.461930513381958,plasmid
NODE_7341_length_438_cov_1.647520,438,0.91495943069458,0.0476140603423119,0.0374265499413013,phage
NODE_7342_length_438_cov_1.548303,438,0.183113366365433,0.346095770597458,0.470790863037109,plasmid
NODE_7343_length_438_cov_1.509138,438,0.0658355057239532,0.523357510566711,0.410806924104691,chromosome
NODE_7344_length_438_cov_1.433420,438,0.0332862101495266,0.247543886303902,0.719169914722443,plasmid
NODE_7345_length_438_cov_1.407311,438,0.107030890882015,0.284681022167206,0.608288109302521,plasmid
NODE_7346_length_438_cov_1.396867,438,0.150389730930328,0.31351375579834,0.536096513271332,plasmid
NODE_7347_length_438_cov_1.093995,438,0.0442027635872364,0.679334938526154,0.276462316513062,chromosome
NODE_7348_length_438_cov_1.080940,438,0.0320313945412636,0.585745394229889,0.382223188877106,chromosome
NODE_7349_length_438_cov_1.062663,438,0.137449219822884,0.430030852556229,0.432519912719727,plasmid
NODE_7350_length_438_cov_1.062663,438,0.93995988368988,0.0234444607049227,0.0365956760942936,phage
NODE_7351_length_438_cov_1.049608,438,0.987711489200592,0.00315097626298666,0.00913751590996981,phage
NODE_7352_length_438_cov_1.020888,438,0.010527647100389,0.767962634563446,0.221509650349617,chromosome
NODE_7353_length_438_cov_1.018277,438,0.354504108428955,0.295580327510834,0.349915593862534,phage
NODE_7354_length_438_cov_1.005222,438,0.0779106020927429,0.632814884185791,0.289274513721466,chromosome
NODE_7355_length_438_cov_1.000000,438,0.0539459884166718,0.724228322505951,0.221825659275055,chromosome
NODE_7356_length_438_cov_0.997389,438,0.569294810295105,0.18113212287426,0.249573022127151,phage
NODE_7357_length_438_cov_0.986945,438,0.0277033913880587,0.460898727178574,0.511397898197174,plasmid
NODE_7358_length_438_cov_0.971279,438,0.842092096805573,0.0098923509940505,0.148015573620796,phage
NODE_7359_length_438_cov_0.926893,438,0.981603622436523,0.000345184846082702,0.0180511511862278,phage
NODE_7360_length_438_cov_0.913838,438,0.577281057834625,0.151070460677147,0.271648436784744,phage
NODE_7361_length_438_cov_0.911227,438,0.291862100362778,0.0726426467299461,0.635495185852051,plasmid
NODE_7362_length_437_cov_242.023560,437,0.788949429988861,0.088160552084446,0.122890032827854,phage
NODE_7363_length_437_cov_92.816754,437,0.885615646839142,0.0448659211397171,0.0695184022188187,phage
NODE_7364_length_437_cov_3.437173,437,0.156475678086281,0.448320239782333,0.395204037427902,chromosome
NODE_7365_length_437_cov_2.060209,437,0.910759806632996,0.017914017662406,0.0713261887431145,phage
NODE_7366_length_437_cov_1.725131,437,0.665090441703796,0.199996471405029,0.134913131594658,phage
NODE_7367_length_437_cov_1.581152,437,0.45442134141922,0.324123471975327,0.221455156803131,phage
NODE_7368_length_437_cov_1.526178,437,0.581460297107697,0.0396644175052643,0.378875344991684,phage
NODE_7369_length_437_cov_1.468586,437,0.440673142671585,0.238878935575485,0.32044792175293,phage
NODE_7370_length_437_cov_1.468586,437,0.754082560539246,0.102581098675728,0.14333638548851,phage
NODE_7371_length_437_cov_1.460733,437,0.475167989730835,0.312649607658386,0.212182477116585,phage
NODE_7372_length_437_cov_1.387435,437,0.361808389425278,0.358331114053726,0.279860496520996,phage
NODE_7373_length_437_cov_1.332461,437,0.0297394134104252,0.373749405145645,0.59651118516922,plasmid
NODE_7374_length_437_cov_1.306283,437,0.191445738077164,0.435484766960144,0.373069494962692,chromosome
NODE_7375_length_437_cov_1.251309,437,0.326288938522339,0.458858400583267,0.21485261619091,chromosome
NODE_7376_length_437_cov_1.151832,437,0.139886662364006,0.294812023639679,0.565301299095154,plasmid
NODE_7377_length_437_cov_1.109948,437,0.362431406974792,0.0850872322916985,0.552481412887573,plasmid
NODE_7378_length_437_cov_1.107330,437,0.970550537109375,0.00079991651000455,0.0286494996398687,phage
NODE_7379_length_437_cov_1.099476,437,0.702149510383606,0.0910495296120644,0.206800982356071,phage
NODE_7380_length_437_cov_1.089005,437,0.21233294904232,0.408011138439178,0.37965589761734,chromosome
NODE_7381_length_437_cov_1.057592,437,0.122646816074848,0.224588736891747,0.652764439582825,plasmid
NODE_7382_length_437_cov_1.007853,437,0.34078511595726,0.266977041959763,0.392237812280655,plasmid
NODE_7383_length_437_cov_0.992147,437,0.8477982878685,0.080315463244915,0.0718862563371658,phage
NODE_7384_length_437_cov_0.986911,437,0.570126593112946,0.114800550043583,0.31507283449173,phage
NODE_7385_length_437_cov_0.984293,437,0.0336267240345478,0.500554263591766,0.465819001197815,chromosome
NODE_7386_length_437_cov_0.979058,437,0.221437811851501,0.437620997428894,0.340941190719604,chromosome
NODE_7387_length_437_cov_0.955497,437,0.881735146045685,0.052618607878685,0.0656462833285332,phage
NODE_7388_length_437_cov_0.947644,437,0.337990611791611,0.183198541402817,0.478810906410217,plasmid
NODE_7389_length_437_cov_0.945026,437,0.94692200422287,0.024986119940877,0.0280919130891562,phage
NODE_7390_length_437_cov_0.945026,437,0.245219066739082,0.493175804615021,0.261605113744736,chromosome
NODE_7391_length_437_cov_0.942408,437,0.0371984168887138,0.58221697807312,0.380584627389908,chromosome
NODE_7392_length_437_cov_0.937173,437,0.0296278409659863,0.879186153411865,0.0911860093474388,chromosome
NODE_7393_length_437_cov_0.916230,437,0.432082116603851,0.39297553896904,0.174942329525948,phage
NODE_7394_length_437_cov_0.916230,437,0.822200417518616,0.0664169117808342,0.111382745206356,phage
NODE_7395_length_437_cov_0.882199,437,0.498999148607254,0.0845429599285126,0.416457891464233,phage
NODE_7396_length_436_cov_87.007874,436,0.995546102523804,0.00247209332883358,0.00198180647566915,phage
NODE_7397_length_436_cov_2.317585,436,0.695800125598907,0.0446470491588116,0.259552836418152,phage
NODE_7398_length_436_cov_1.900262,436,0.133306682109833,0.369562596082687,0.497130751609802,plasmid
NODE_7399_length_436_cov_1.695538,436,0.230060800909996,0.403408706188202,0.366530537605286,chromosome
NODE_7400_length_436_cov_1.648294,436,0.792895972728729,0.139655843377113,0.0674481838941574,phage
NODE_7401_length_436_cov_1.611549,436,0.894311010837555,0.0631720870733261,0.0425168536603451,phage
NODE_7402_length_436_cov_1.606299,436,0.0488485991954803,0.322104901075363,0.629046499729156,plasmid
NODE_7403_length_436_cov_1.522310,436,0.154624879360199,0.309648841619492,0.535726249217987,plasmid
NODE_7404_length_436_cov_1.511811,436,0.625211536884308,0.106515362858772,0.268273115158081,phage
NODE_7405_length_436_cov_1.464567,436,0.0414017252624035,0.376704573631287,0.581893742084503,plasmid
NODE_7406_length_436_cov_1.461942,436,0.285516887903214,0.384336650371552,0.330146431922913,chromosome
NODE_7407_length_436_cov_1.433071,436,0.155855655670166,0.561690032482147,0.282454282045364,chromosome
NODE_7408_length_436_cov_1.412073,436,0.439386308193207,0.367094159126282,0.193519502878189,phage
NODE_7409_length_436_cov_1.238845,436,0.211106196045876,0.592950046062469,0.195943728089333,chromosome
NODE_7410_length_436_cov_1.133858,436,0.500091135501862,0.0400400571525097,0.459868758916855,phage
NODE_7411_length_436_cov_1.123360,436,0.78392481803894,0.0948963016271591,0.121178783476353,phage
NODE_7412_length_436_cov_1.120735,436,0.515607059001923,0.216699346899986,0.26769357919693,phage
NODE_7413_length_436_cov_1.081365,436,0.0761942937970161,0.865075170993805,0.0587304830551147,chromosome
NODE_7414_length_436_cov_1.078740,436,0.0596959739923477,0.442099899053574,0.49820414185524,plasmid
NODE_7415_length_436_cov_1.065617,436,0.363047212362289,0.323663920164108,0.313288867473602,phage
NODE_7416_length_436_cov_1.047244,436,0.450300484895706,0.121992044150829,0.427707463502884,phage
NODE_7417_length_436_cov_0.963255,436,0.550085425376892,0.215577974915504,0.234336614608765,phage
NODE_7418_length_436_cov_0.923885,436,0.149182945489883,0.248503148555756,0.602313816547394,plasmid
NODE_7419_length_436_cov_0.910761,436,0.497126668691635,0.236424699425697,0.266448646783829,phage
NODE_7420_length_436_cov_0.910761,436,0.0795433893799782,0.572855234146118,0.347601324319839,chromosome
NODE_7421_length_435_cov_26.773684,435,0.103440195322037,0.551856279373169,0.344703644514084,chromosome
NODE_7422_length_435_cov_2.400000,435,0.521011412143707,0.147479549050331,0.3315090239048,phage
NODE_7423_length_435_cov_2.134211,435,0.726034343242645,0.0470227561891079,0.226942986249924,phage
NODE_7424_length_435_cov_2.026316,435,0.10957670211792,0.580847442150116,0.309575885534286,chromosome
NODE_7425_length_435_cov_1.465789,435,0.857378542423248,0.0911736935377121,0.0514478124678135,phage
NODE_7426_length_435_cov_1.463158,435,0.871382057666779,0.022787282243371,0.105830676853657,phage
NODE_7427_length_435_cov_1.428947,435,0.0481890849769115,0.74679958820343,0.205011278390884,chromosome
NODE_7428_length_435_cov_1.415789,435,0.971440136432648,0.00216225301846862,0.0263975411653519,phage
NODE_7429_length_435_cov_1.286842,435,0.0417645201086998,0.522819101810455,0.435416460037231,chromosome
NODE_7430_length_435_cov_1.281579,435,0.000223006485612132,0.13166655600071,0.868110418319702,plasmid
NODE_7431_length_435_cov_1.184211,435,0.348719447851181,0.0756152495741844,0.575665354728699,plasmid
NODE_7432_length_435_cov_1.134211,435,0.49597579240799,0.25872477889061,0.245299473404884,phage
NODE_7433_length_435_cov_1.102632,435,0.208485439419746,0.627821862697601,0.163692653179169,chromosome
NODE_7434_length_435_cov_1.057895,435,0.935369908809662,0.0128357689827681,0.0517943240702152,phage
NODE_7435_length_435_cov_1.028947,435,0.640588998794556,0.195035189390182,0.164375767111778,phage
NODE_7436_length_435_cov_1.005263,435,0.955631494522095,0.00148389721289277,0.0428845249116421,phage
NODE_7437_length_435_cov_0.997368,435,0.045190691947937,0.767561197280884,0.187248110771179,chromosome
NODE_7438_length_435_cov_0.984211,435,0.428301960229874,0.373845785856247,0.197852283716202,phage
NODE_7439_length_435_cov_0.973684,435,0.00680070649832487,0.91992062330246,0.0732786133885384,chromosome
NODE_7440_length_435_cov_0.973684,435,0.413217514753342,0.285196512937546,0.301586031913757,phage
NODE_7441_length_435_cov_0.939474,435,0.00940334424376488,0.365873515605927,0.624723196029663,plasmid
NODE_7442_length_435_cov_0.931579,435,0.0147954663261771,0.302658379077911,0.682546138763428,plasmid
NODE_7443_length_435_cov_0.928947,435,0.760970652103424,0.122515492141247,0.116513848304749,phage
NODE_7444_length_435_cov_0.928947,435,0.0326054058969021,0.48215115070343,0.485243439674377,plasmid
NODE_7445_length_434_cov_74.216359,434,0.929126977920532,0.0542502030730247,0.0166227798908949,phage
NODE_7446_length_434_cov_18.973615,434,0.357169479131699,0.372210532426834,0.270619958639145,chromosome
NODE_7447_length_434_cov_3.034301,434,0.611635267734528,0.142529502511024,0.245835274457932,phage
NODE_7448_length_434_cov_1.807388,434,0.459527879953384,0.0679690912365913,0.47250297665596,plasmid
NODE_7449_length_434_cov_1.775726,434,0.0770004689693451,0.273674339056015,0.649325132369995,plasmid
NODE_7450_length_434_cov_1.514512,434,0.00240795966237783,0.858097076416016,0.139494955539703,chromosome
NODE_7451_length_434_cov_1.435356,434,0.114978104829788,0.254544109106064,0.630477786064148,plasmid
NODE_7452_length_434_cov_1.430079,434,0.089886337518692,0.318650484085083,0.591463148593903,plasmid
NODE_7453_length_434_cov_1.250660,434,0.0542207136750221,0.731184303760529,0.214594975113869,chromosome
NODE_7454_length_434_cov_1.118734,434,0.239849239587784,0.321817487478256,0.438333362340927,plasmid
NODE_7455_length_434_cov_1.044855,434,0.119725793600082,0.204454705119133,0.675819456577301,plasmid
NODE_7456_length_434_cov_1.029024,434,0.245267480611801,0.378583580255508,0.376148909330368,chromosome
NODE_7457_length_434_cov_1.026385,434,0.852223813533783,0.0640520080924034,0.0837241187691689,phage
NODE_7458_length_434_cov_1.010554,434,0.60769134759903,0.0669242143630981,0.325384378433228,phage
NODE_7459_length_434_cov_1.007916,434,0.695804715156555,0.241023913025856,0.0631713271141052,phage
NODE_7460_length_434_cov_0.997361,434,0.521625936031342,0.263081014156342,0.215293020009995,phage
NODE_7461_length_434_cov_0.992084,434,0.0121184987947345,0.580284655094147,0.407596826553345,chromosome
NODE_7462_length_434_cov_0.978892,434,0.834560036659241,0.0375894904136658,0.127850472927094,phage
NODE_7463_length_434_cov_0.976253,434,0.230923369526863,0.398682862520218,0.370393693447113,chromosome
NODE_7464_length_434_cov_0.970976,434,0.348050832748413,0.298650205135345,0.353298991918564,plasmid
NODE_7465_length_434_cov_0.960422,434,0.552462875843048,0.275908440351486,0.171628639101982,phage
NODE_7466_length_434_cov_0.949868,434,0.00945875886827707,0.762378931045532,0.228162303566933,chromosome
NODE_7467_length_434_cov_0.944591,434,0.669088125228882,0.109940052032471,0.220971792936325,phage
NODE_7468_length_434_cov_0.928760,434,0.068574346601963,0.405908077955246,0.525517582893372,plasmid
NODE_7469_length_434_cov_0.918206,434,0.0129284020513296,0.506386995315552,0.480684608221054,chromosome
NODE_7470_length_433_cov_213.497354,433,0.966274559497833,0.00776449264958501,0.0259609222412109,phage
NODE_7471_length_433_cov_3.158730,433,0.0534222051501274,0.70814836025238,0.238429352641106,chromosome
NODE_7472_length_433_cov_2.859788,433,0.857095181941986,0.0569405518472195,0.085964247584343,phage
NODE_7473_length_433_cov_2.293651,433,0.497378408908844,0.295450836420059,0.207170814275742,phage
NODE_7474_length_433_cov_1.791005,433,0.160589441657066,0.374805480241776,0.464605182409286,plasmid
NODE_7475_length_433_cov_1.634921,433,0.876636862754822,0.0663771480321884,0.056986004114151,phage
NODE_7476_length_433_cov_1.597884,433,0.128122895956039,0.532384693622589,0.339492410421371,chromosome
NODE_7477_length_433_cov_1.473545,433,0.527559220790863,0.0405396670103073,0.431901067495346,phage
NODE_7478_length_433_cov_1.473545,433,0.434247881174088,0.249704271554947,0.316047787666321,phage
NODE_7479_length_433_cov_1.407407,433,0.553976118564606,0.144193753600121,0.30183008313179,phage
NODE_7480_length_433_cov_1.333333,433,0.121472403407097,0.0675212144851685,0.811006367206573,plasmid
NODE_7481_length_433_cov_1.317460,433,0.262476801872253,0.240885734558105,0.496637463569641,plasmid
NODE_7482_length_433_cov_1.235450,433,0.352047979831696,0.492829471826553,0.155122607946396,chromosome
NODE_7483_length_433_cov_1.195767,433,0.462483286857605,0.186144679784775,0.351372003555298,phage
NODE_7484_length_433_cov_1.182540,433,0.0822090655565262,0.557448744773865,0.360342144966125,chromosome
NODE_7485_length_433_cov_1.137566,433,0.281189233064651,0.300652801990509,0.418157935142517,plasmid
NODE_7486_length_433_cov_1.134921,433,0.062193501740694,0.361612498760223,0.576193988323212,plasmid
NODE_7487_length_433_cov_1.108466,433,0.51746279001236,0.168530330061913,0.314006865024567,phage
NODE_7488_length_433_cov_1.097884,433,0.0754621922969818,0.682832360267639,0.24170546233654,chromosome
NODE_7489_length_433_cov_1.074074,433,0.961329340934753,0.00287156063131988,0.0357991345226765,phage
NODE_7490_length_433_cov_1.071429,433,0.0691952332854271,0.496453046798706,0.434351712465286,chromosome
NODE_7491_length_433_cov_1.066138,433,0.337203443050385,0.0974978506565094,0.565298736095428,plasmid
NODE_7492_length_433_cov_1.052910,433,0.306526601314545,0.458144992589951,0.235328435897827,chromosome
NODE_7493_length_433_cov_1.031746,433,0.872867465019226,0.00598809262737632,0.12114442884922,phage
NODE_7494_length_433_cov_1.005291,433,0.306867063045502,0.400821000337601,0.292311936616898,chromosome
NODE_7495_length_433_cov_0.994709,433,0.364593058824539,0.351926028728485,0.283480942249298,phage
NODE_7496_length_433_cov_0.992063,433,0.713671803474426,0.141896650195122,0.144431546330452,phage
NODE_7497_length_433_cov_0.992063,433,0.651104271411896,0.307715445756912,0.0411802902817726,phage
NODE_7498_length_433_cov_0.989418,433,0.130876362323761,0.561929941177368,0.307193666696548,chromosome
NODE_7499_length_433_cov_0.984127,433,0.666251420974731,0.24333943426609,0.0904091000556946,phage
NODE_7500_length_433_cov_0.981481,433,0.106017678976059,0.579659163951874,0.314323127269745,chromosome
NODE_7501_length_433_cov_0.973545,433,0.798871278762817,0.0141046680510044,0.187024027109146,phage
NODE_7502_length_433_cov_0.957672,433,0.98098087310791,0.00688740238547325,0.012131710536778,phage
NODE_7503_length_433_cov_0.941799,433,0.0439675226807594,0.382676780223846,0.573355734348297,plasmid
NODE_7504_length_433_cov_0.941799,433,0.366181373596191,0.039854422211647,0.593964219093323,plasmid
NODE_7505_length_433_cov_0.928571,433,0.537728667259216,0.205698251724243,0.256573140621185,phage
NODE_7506_length_433_cov_0.915344,433,0.188604801893234,0.209017559885979,0.602377593517303,plasmid
NODE_7507_length_432_cov_4.233422,432,0.318265736103058,0.175548478960991,0.50618577003479,plasmid
NODE_7508_length_432_cov_2.604775,432,0.357583612203598,0.110285855829716,0.532130599021912,plasmid
NODE_7509_length_432_cov_2.267905,432,0.217275217175484,0.294205456972122,0.488519340753555,plasmid
NODE_7510_length_432_cov_2.018568,432,0.889583110809326,0.0150228356942534,0.0953939706087112,phage
NODE_7511_length_432_cov_2.002653,432,0.0343443900346756,0.605336964130402,0.360318720340729,chromosome
NODE_7512_length_432_cov_1.832891,432,0.133871778845787,0.21427509188652,0.651853144168854,plasmid
NODE_7513_length_432_cov_1.726790,432,0.0356109142303467,0.529392540454865,0.434996515512466,chromosome
NODE_7514_length_432_cov_1.525199,432,0.339108794927597,0.230540320277214,0.43035089969635,plasmid
NODE_7515_length_432_cov_1.514589,432,0.123455114662647,0.0939660295844078,0.782578825950623,plasmid
NODE_7516_length_432_cov_1.458886,432,0.253443658351898,0.26075279712677,0.485803544521332,plasmid
